yyyymmdd, pH (Total scale), µatm
20190624, 7.93493, 771.9
20190624, 7.933273333, 791.7
20190624, 7.93389, 785
20190624, 7.881396667, 821
20190624, 7.9035, 856.7
20190624, 7.900473333, 836.2
20190624, 7.925393333, 859.3
20190624, 7.921466667, 883.4
20190624, 7.8758, 900
20190624, 7.866226667, 932.4
20190624, 7.87153, 911.2
20190624, 7.90922, 836.8
20190624, 7.892443333, 840.9
20190624, 7.909736667, 759
20190624, 7.896256667, 787.3
20190624, 7.891616667, 779.5
20190624, 7.915473333, 742.7
20190624, 7.930046667, 734.9
20190624, 7.940993333, 712.7
20190624, 7.940753333, 769.1
20190624, 7.9346, 786.4
20190624, 7.95395, 759.8
20190624, 7.92678, 796.1
20190624, 7.928016667, 761.7
20190625, 7.92187, 789.5
20190625, 7.937596667, 800.4
20190625, 7.961686667, 805.1
20190625, 7.95986, 766.8
20190625, 7.92873, 682.1
20190625, 7.905456667, 784.3
20190625, 7.901656667, 836.9
20190625, 7.913886667, 885.4
20190625, 7.9071, 928.2
20190625, 7.887406667, 921.2
20190625, 7.872353333, 918.4
20190625, 7.917533333, 900.9
20190625, 7.908786667, 833.6
20190625, 7.93348, 835.2
20190625, 7.957233333, 736.8
20190625, 7.950953333, 708.1
20190625, 7.96606, 687.8
20190625, 7.928526667, 702.5
20190625, 7.930773333, 751
20190625, 7.927383333, 750.4
20190625, 7.96594, 749.3
20190625, 7.95193, 765.7
20190625, 7.909556667, 812.7
20190625, 7.895213333, 844.2
20190626, 7.919946667, 841
20190626, 7.9454, 838.7
20190626, 7.94435, 824.3
20190626, 7.912833333, 862.6
20190626, 7.920996667, 830.8
20190626, 7.906536667, 906.4
20190626, 7.870456667, 952.1
20190626, 7.86297, 923
20190626, 7.8996, 947.3
20190626, 7.906363333, 990.7
20190626, 7.870803333, 993.4
20190626, 7.89835, 945.6
20190626, 7.903163333, 898.5
20190626, 7.905853333, 880.4
20190626, 7.924286667, 783.8
20190626, 7.91387, 729.8
20190626, 7.917483333, 737.3
20190626, 7.908006667, 756.5
20190626, 7.913216667, 774
20190626, 7.920306667, 781.2
20190626, 7.94897, 763
20190626, 7.96029, 759.5
20190626, 7.940336667, 794.6
20190626, 7.933466667, 796.6
20190627, 7.909403333, 809.4
20190627, 7.90639, 829.6
20190627, 7.933766667, 851.1
20190627, 7.9522, 849.2
20190627, 7.978376667, 728.8
20190627, 7.88372, 648.4
20190627, 7.917413333, 751.8
20190627, 7.88962, 823.2
20190627, 7.923806667, 817.6
20190627, 7.914896667, 846.1
20190627, 7.895656667, 860.4
20190627, 7.90066, 897.9
20190627, 7.937193333, 879.1
20190627, 7.918473333, 843
20190627, 7.892683333, 892.8
20190627, 7.929926667, 835
20190627, 7.966056667, 811.6
20190627, 7.957253333, 760.3
20190627, 7.994133333, 689.8
20190627, 7.96989, 699.1
20190627, 7.95603, 734.9
20190627, 7.93932, 630.5
20190627, 7.98067, 684.4
20190627, 7.957283333, 746
20190628, 7.96848, 765.5
20190628, 7.927006667, 787.4
20190628, 7.916776667, 841
20190628, 7.931516667, 867
20190628, 7.93683, 880.2
20190628, 7.96827, 755.4
20190628, 7.893223333, 789.7
20190628, 7.903956667, 829.4
20190628, 7.891866667, 879.7
20190628, 7.94734, 907.3
20190628, 7.943336667, 908.7
20190628, 7.925246667, 930.4
20190628, 7.89782, 957.1
20190628, 7.91542, 941.2
20190628, 7.906576667, 863.6
20190628, 7.90424, 900.4
20190628, 7.948426667, 839.7
20190628, 8.033786667, 751.1
20190628, 7.977903333, 740.4
20190628, 8.01337, 657.9
20190628, 7.99136, 669.1
20190628, 7.95366, 702.1
20190628, 8.02913, 703.2
20190628, 8.01116, 726.2
20190629, 7.97771, 764
20190629, 7.999456667, 810.3
20190629, 7.914953333, 815.3
20190629, 7.893443333, 878.9
20190629, 7.933853333, 909
20190629, 8.000433333, 744.5
20190629, 7.97887, 776.3
20190629, 7.927846667, 788.8
20190629, 7.93794, 840.5
20190629, 7.913943333, 916.1
20190629, 7.94265, 946.9
20190629, 7.947466667, 930.2
20190629, 7.911663333, 952.7
20190629, 7.899616667, 943.1
20190629, 7.918703333, 925.8
20190629, 7.904743333, 894.5
20190629, 7.906913333, 897.8
20190629, 7.969293333, 831.9
20190629, 7.997733333, 781.8
20190629, 7.985073333, 758.7
20190629, 7.98759, 727.1
20190629, 7.971656667, 765.4
20190629, 7.931466667, 798
20190629, 7.98914, 798.2
20190630, 7.94325, 826.1
20190630, 7.90634, 907.5
20190630, 7.916686667, 888.6
20190630, 7.872926667, 810
20190630, 7.960596667, 849.2
20190630, 7.979796667, 901.8
20190630, 7.984156667, 813.6
20190630, 7.881406667, 869.4
20190630, 7.85825, 865.5
20190630, 7.88251, 957.2
20190630, 7.90118, 1061.6
20190630, 7.961643333, 1086.2
20190630, 7.920666667, 1123.2
20190630, 7.893676667, 1076.9
20190630, 7.912493333, 1075.6
20190630, 7.902093333, 1094
20190630, 7.997486667, 996.1
20190630, 7.99103, 942.4
20190630, 8.002293333, 879.7
20190630, 7.957566667, 918.4
20190630, 7.97552, 854.2
20190630, 7.92826, 855.9
20190630, 7.92875, 907.8
20190630, 7.947073333, 909.4
20190701, 7.96433, 996.3
20190701, 7.96061, 904.4
20190701, 7.88945, 956.2
20190701, 7.891283333, 1035.7
20190701, 7.89538, 1133
20190701, 7.901373333, 1224.3
20190701, 7.934326667, 969.1
20190701, 7.845426667, 1068.3
20190701, 7.912916667, 1042.4
20190701, 7.91369, 989.9
20190701, 7.868126667, 996.6
20190701, 7.899496667, 1033.1
20190701, 7.926883333, 988.5
20190701, 7.901503333, 1045.3
20190701, 7.924606667, 1058
20190701, 7.9048, 1035.6
20190701, 7.88599, 889.2
20190701, 7.94523, 900.8
20190701, 7.966656667, 917.1
20190701, 7.954003333, 850.4
20190701, 7.94074, 854.4
20190701, 7.95771, 799.9
20190701, 7.962176667, 825.8
20190701, 7.94925, 833.5
20190702, 7.971616667, 913.3
20190702, 7.92737, 973.9
20190702, 7.878883333, 943.4
20190702, 7.89304, 1032.6
20190702, 7.843043333, 1086.9
20190702, 7.904256667, 1118.1
20190702, 7.85282, 1259.5
20190702, 7.90562, 1004.1
20190702, 7.84824, 1107.7
20190702, 7.889083333, 1026.7
20190702, 7.898086667, 991.3
20190702, 7.877766667, 953.1
20190702, 7.881126667, 967.7
20190702, 7.879363333, 1030
20190702, 7.891153333, 1045.1
20190702, 7.853396667, 1028.5
20190702, 7.854673333, 1021.5
20190702, 7.88551, 1021.5
20190702, 7.876116667, 1025.1
20190702, 7.902396667, 960.8
20190702, 7.95679, 968.8
20190702, 7.939466667, 914
20190702, 7.952653333, 906.1
20190702, 7.92399, 912.3
20190703, 7.89836, 948.7
20190703, 7.90114, 1037.4
20190703, 7.839333333, 1047.9
20190703, 7.794343333, 1175.7
20190703, 7.825483333, 1095.2
20190703, 7.838703333, 1165.6
20190703, 7.84356, 1115.8
20190703, 7.900723333, 1170.6
20190703, 7.87627, 1121.4
20190703, 7.869573333, 1090.7
20190703, 7.859653333, 1037.9
20190703, 7.86136, 1011.7
20190703, 7.86924, 953.5
20190703, 7.8613, 1005.9
20190703, 7.871846667, 1014.8
20190703, 7.83151, 1037.8
20190703, 7.85458, 1004.6
20190703, 7.86075, 1027.6
20190703, 7.889406667, 1003.7
20190703, 7.88508, 971.7
20190703, 7.913366667, 931.9
20190703, 7.967926667, 881.5
20190703, 7.916176667, 891.4
20190703, 7.904493333, 880.1
20190704, 7.893403333, 922.5
20190704, 7.88775, 936.7
20190704, 7.894266667, 1022.6
20190704, 7.84938, 1133
20190704, 7.84518, 1085.1
20190704, 7.81596, 1125
20190704, 7.874583333, 1202.7
20190704, 7.85471, 1255.5
20190704, 7.884273333, 1087.6
20190704, 7.87796, 1083.5
20190704, 7.880576667, 1028.7
20190704, 7.869673333, 973
20190704, 7.856606667, 989.4
20190704, 7.86859, 944.9
20190704, 7.888633333, 955.3
20190704, 7.874726667, 974.9
20190704, 7.880556667, 1004.4
20190704, 7.871476667, 1010.2
20190704, 7.87374, 1033.8
20190704, 7.904293333, 997.4
20190704, 7.903136667, 969.6
20190704, 7.930253333, 912.5
20190704, 7.92973, 890
20190704, 7.900506667, 881.5
20190705, 7.886296667, 900.6
20190705, 7.863436667, 958.3
20190705, 7.87971, 1000.3
20190705, 7.883743333, 1108.3
20190705, 7.825863333, 923
20190705, 7.7969, 1012
20190705, 7.87747, 1127.1
20190705, 7.854433333, 1159.4
20190705, 7.856353333, 1065
20190705, 7.86455, 1068.2
20190705, 7.867876667, 997
20190705, 7.849713333, 952.7
20190705, 7.83052, 983.7
20190705, 7.87524, 957.2
20190705, 7.87205, 982.1
20190705, 7.86602, 1032.9
20190705, 7.870263333, 1010.4
20190705, 7.853663333, 1045.3
20190705, 7.84642, 1047.8
20190705, 7.891066667, 1006
20190705, 7.903916667, 965.1
20190705, 7.909566667, 914.9
20190705, 7.92695, 874.3
20190706, 7.89492, 915.6
20190706, 7.87995, 929.9
20190706, 7.877176667, 981.7
20190706, 7.878223333, 1030.9
20190706, 7.85744, 1173.6
20190706, 7.831646667, 1176.7
20190706, 7.849616667, 1223
20190706, 7.789776667, 1211.2
20190706, 7.871793333, 1193.6
20190706, 7.856133333, 1190.7
20190706, 7.888033333, 1096.3
20190706, 7.89057, 1047.1
20190706, 7.866656667, 959.3
20190706, 7.850803333, 954.4
20190706, 7.848633333, 935.1
20190706, 7.855243333, 946.3
20190706, 7.878093333, 970.8
20190706, 7.85362, 1004.1
20190706, 7.847786667, 1010.6
20190706, 7.829006667, 1057.5
20190706, 7.826103333, 1058.5
20190706, 7.877106667, 1047
20190706, 7.86987, 1061.7
20190706, 7.87749, 1051.9
20190707, 7.845013333, 1041
20190707, 7.845336667, 1096.3
20190707, 7.82747, 1106.4
20190707, 7.81396, 1141.7
20190707, 7.856256667, 1208.9
20190707, 7.845156667, 1287.3
20190707, 7.848586667, 1302.5
20190707, 7.777366667, 1290.7
20190707, 7.813453333, 1166.4
20190707, 7.860873333, 1180.2
20190707, 7.858826667, 1178.8
20190707, 7.866383333, 1101
20190707, 7.85221, 1041
20190707, 7.86412, 953.1
20190707, 7.85798, 926.8
20190707, 7.834353333, 948.5
20190707, 7.829536667, 914.3
20190707, 7.84469, 968.5
20190707, 7.8211, 1030.3
20190707, 7.786513333, 1002
20190707, 7.814453333, 983.5
20190707, 7.866646667, 993.9
20190707, 7.846876667, 1021.3
20190707, 7.89009, 1019.6
20190708, 7.876543333, 1014
20190708, 7.879993333, 1018.1
20190708, 7.857723333, 1071.4
20190708, 7.819326667, 1187.4
20190708, 7.78136, 1262.8
20190708, 7.84515, 1383.1
20190708, 7.834863333, 1469.7
20190708, 7.829563333, 1381.1
20190708, 7.802696667, 1334.6
20190708, 7.829313333, 1289.6
20190708, 7.8488, 1222.8
20190708, 7.853846667, 1215.4
20190708, 7.873066667, 1071.2
20190708, 7.86203, 1026.4
20190708, 7.868693333, 982.7
20190708, 7.86968, 958
20190708, 7.88752, 927.7
20190708, 7.87822, 861.1
20190708, 7.878946667, 962.6
20190708, 7.882963333, 964.8
20190708, 7.852903333, 1017.4
20190708, 7.85616, 1027.8
20190708, 7.863846667, 1046
20190709, 7.875693333, 1040.8
20190709, 7.883533333, 1036.9
20190709, 7.892416667, 1039.6
20190709, 7.88249, 1019.2
20190709, 7.85486, 1064.8
20190709, 7.795763333, 1149.9
20190709, 7.860953333, 1235.2
20190709, 7.866936667, 1295.6
20190709, 7.82482, 1317.3
20190709, 7.818666667, 1223.5
20190709, 7.841616667, 1164.8
20190709, 7.859013333, 1144.7
20190709, 7.873353333, 1087.1
20190709, 7.892386667, 1071.7
20190709, 7.88743, 989.1
20190709, 7.873006667, 979.1
20190709, 7.874983333, 944.1
20190709, 7.87951, 968.9
20190709, 7.881343333, 948.8
20190709, 7.86753, 1036.5
20190709, 7.873836667, 1044
20190709, 7.84343, 1078
20190709, 7.850613333, 1049.1
20190709, 7.846506667, 1030.8
20190710, 7.847603333, 1056
20190710, 7.880323333, 1068.9
20190710, 7.910873333, 972.7
20190710, 7.85304, 1096.3
20190710, 7.83944, 1096
20190710, 7.83825, 1114.3
20190710, 7.840683333, 1062
20190710, 7.81912, 1117.5
20190710, 7.856736667, 1156.9
20190710, 7.816163333, 1218.8
20190710, 7.80451, 1293.3
20190710, 7.781363333, 1214.9
20190710, 7.852956667, 1157
20190710, 7.859413333, 1108.2
20190710, 7.87966, 1093.3
20190710, 7.85786, 1029.7
20190710, 7.856543333, 969.5
20190710, 7.88836, 909.7
20190710, 7.900153333, 933.3
20190710, 7.88368, 930.1
20190710, 7.865876667, 988.1
20190710, 7.876116667, 1037.1
20190710, 7.883796667, 1028.5
20190710, 7.852346667, 1057.9
20190711, 7.886703333, 1079
20190711, 7.861676667, 1055.4
20190711, 7.865883333, 1101.3
20190711, 7.921126667, 956.9
20190711, 7.888223333, 976.2
20190711, 7.856203333, 1043.5
20190711, 7.820393333, 1078.7
20190711, 7.81117, 1176.8
20190711, 7.779426667, 1266
20190711, 7.8738, 1210.6
20190711, 7.846123333, 1248.3
20190711, 7.816836667, 1245.7
20190711, 7.852213333, 1212.1
20190711, 7.867656667, 1104.7
20190711, 7.882173333, 1080.9
20190711, 7.907446667, 1019.9
20190711, 7.907423333, 931.3
20190711, 7.892573333, 907.7
20190711, 7.892546667, 916.4
20190711, 7.877856667, 962.2
20190711, 7.8736, 971.2
20190711, 7.87538, 1019.1
20190711, 7.87368, 1054.3
20190711, 7.855256667, 1080.6
20190712, 7.867723333, 1103.3
20190712, 7.89261, 1052.3
20190712, 7.892213333, 1047.1
20190712, 7.886956667, 1098.4
20190712, 7.86342, 1091.7
20190712, 7.874466667, 1000.8
20190712, 7.8318, 929.8
20190712, 7.84636, 1043
20190712, 7.83109, 1092.3
20190712, 7.822453333, 1126.7
20190715, 7.888256667, 727.6
20190715, 7.894886667, 720.1
20190715, 7.896846667, 761.5
20190715, 7.863253333, 795
20190715, 7.92248, 743.8
20190715, 7.879253333, 751.2
20190715, 7.86028, 769.3
20190715, 7.848183333, 730.9
20190715, 7.878353333, 691.5
20190715, 7.883913333, 668.8
20190715, 7.887676667, 616.9
20190715, 7.878133333, 669
20190715, 7.871826667, 708.6
20190715, 7.879116667, 700.2
20190715, 7.88392, 699.8
20190715, 7.894663333, 702.8
20190715, 7.921586667, 686.9
20190715, 7.982726667, 633.1
20190715, 7.937616667, 630.9
20190715, 7.950036667, 595.2
20190715, 7.921076667, 622.7
20190715, 7.951286667, 611.2
20190716, 7.933393333, 628.1
20190716, 7.922593333, 698
20190716, 7.904656667, 734
20190716, 7.90687, 733.1
20190716, 7.902186667, 703.1
20190716, 7.89756, 772.3
20190716, 7.897233333, 764.8
20190716, 7.903713333, 751.1
20190716, 7.90606, 763.2
20190716, 7.891133333, 712.2
20190716, 7.884883333, 707.7
20190716, 7.87081, 714.8
20190716, 7.88592, 718.6
20190716, 7.898966667, 725.2
20190716, 7.899213333, 735.1
20190716, 7.898076667, 741.8
20190716, 7.904243333, 709.5
20190716, 7.89295, 736.6
20190716, 7.91072, 699.8
20190716, 7.918193333, 705.1
20190716, 7.92951, 688.4
20190716, 8.015336667, 590.7
20190716, 7.949804348, 554.1
20190716, 7.959693333, 587.2
20190717, 7.968286667, 579.5
20190717, 7.9509, 620.2
20190717, 7.927846667, 702.4
20190717, 7.913593333, 703.7
20190717, 7.874663333, 737.2
20190717, 7.914856667, 752.7
20190717, 7.909726667, 758.9
20190717, 7.877763333, 805.5
20190717, 7.898096667, 767.5
20190717, 7.90566, 688.9
20190717, 7.884656667, 712
20190717, 7.880283333, 705.8
20190717, 7.885916667, 684.2
20190717, 7.891033333, 709.5
20190717, 7.90618, 726.1
20190717, 7.898576667, 713.9
20190717, 7.906343333, 746.3
20190717, 7.920303333, 755.9
20190717, 7.895836667, 731
20190717, 7.914956667, 723.5
20190717, 7.925763333, 697
20190717, 7.936236667, 675.9
20190717, 7.93843, 655.7
20190717, 7.915553333, 670.6
20190718, 7.911483333, 695.4
20190718, 7.89174, 735.4
20190718, 7.90814, 762.7
20190718, 7.881386667, 673
20190718, 7.898693333, 754.7
20190718, 7.864443333, 786.9
20190718, 7.895346667, 657.9
20190718, 7.88811, 739
20190718, 7.886453333, 788.4
20190718, 7.8825, 756.3
20190718, 7.855103333, 745
20190718, 7.886516667, 709.9
20190718, 7.85802, 640.9
20190718, 7.875603333, 692.4
20190718, 7.880316667, 689.7
20190718, 7.87999, 705.9
20190718, 7.880726667, 757.8
20190718, 7.900233333, 761.7
20190718, 7.89155, 730.7
20190718, 7.90282, 747.7
20190718, 7.902943333, 749.5
20190718, 7.923803333, 704.1
20190718, 8.00715, 616.9
20190718, 7.94074, 652.6
20190719, 7.924573333, 681.1
20190719, 7.930843333, 669.1
20190719, 7.912283333, 722.9
20190719, 7.870533333, 789.6
20190719, 7.901073333, 836
20190719, 7.90372, 820
20190719, 7.871673333, 868.2
20190719, 7.878536667, 828.7
20190719, 7.88983, 730.2
20190719, 7.89404, 744
20190719, 7.883613333, 716.4
20190719, 7.87962, 707.5
20190719, 7.8741, 689.6
20190719, 7.882013333, 702
20190719, 7.880713333, 710.3
20190719, 7.895843333, 690.9
20190719, 7.898643333, 728.4
20190719, 7.901246667, 752.7
20190719, 7.911056667, 734.4
20190719, 7.91535, 710.9
20190719, 7.930276667, 710.9
20190719, 7.92626, 679.4
20190719, 7.944046667, 678.5
20190719, 7.985523333, 649.8
20190720, 7.938656667, 668.7
20190720, 7.938753333, 660.1
20190720, 7.930346667, 604.5
20190720, 7.918146667, 672.9
20190720, 7.907223333, 732.5
20190720, 7.897243333, 779.8
20190720, 7.902973333, 805.5
20190720, 7.89909, 803.4
20190720, 7.899536667, 803.5
20190720, 7.895033333, 778.2
20190720, 7.903973333, 725.2
20190720, 7.89222, 742.2
20190720, 7.876993333, 706.4
20190720, 7.87632, 714.4
20190720, 7.888356667, 702
20190720, 7.904723333, 668
20190720, 7.916993333, 683
20190720, 7.91272, 702.5
20190720, 7.913753333, 703.4
20190720, 7.907606667, 718.3
20190720, 7.907523333, 594.8
20190720, 7.904746667, 620.8
20190720, 7.918193333, 634
20190720, 7.932643333, 635.9
20190721, 7.9503, 639.4
20190721, 7.928566667, 668.8
20190721, 7.913233333, 714.4
20190721, 7.90602, 753.4
20190721, 7.89548, 681
20190721, 7.88579, 780
20190721, 7.833713333, 804.1
20190721, 7.873966667, 849.9
20190721, 7.859633333, 774.4
20190721, 7.884873333, 801.7
20190721, 7.89243, 826
20190721, 7.875603333, 683.5
20190721, 7.870053333, 711.6
20190721, 7.8752, 699
20190721, 7.88735, 669.8
20190721, 7.893133333, 685.6
20190721, 7.899486667, 692
20190721, 7.910816667, 705.6
20190721, 7.917106667, 732.7
20190721, 7.919996667, 731
20190721, 7.91026, 744.5
20190721, 7.910846667, 690.6
20190721, 7.92211, 684.8
20190721, 7.92481, 626.5
20190722, 7.916693333, 655.7
20190722, 7.926093333, 646.8
20190722, 7.89316, 672.9
20190722, 7.887793333, 687.5
20190722, 7.89205, 646.3
20190722, 7.86468, 787
20190722, 7.827976667, 864.8
20190722, 7.83266, 801.1
20190722, 7.838386667, 838.4
20190722, 7.865423333, 818.3
20190722, 7.862613333, 808.2
20190722, 7.85582, 824.3
20190722, 7.86811, 785.5
20190722, 7.858486667, 772.5
20190722, 7.849613333, 753.5
20190722, 7.884686667, 732.5
20190722, 7.884343333, 741.5
20190722, 7.88885, 754.3
20190722, 7.87465, 775.1
20190722, 7.849933333, 807.2
20190722, 7.85299, 779
20190722, 7.869086667, 789
20190722, 7.854276667, 783.6
20190722, 7.875682609, 801.5
20190723, 7.90054, 753.8
20190723, 7.891913333, 743.4
20190723, 7.87323, 743.3
20190723, 7.85933, 748.5
20190723, 7.80944, 790.3
20190723, 7.83395, 877.4
20190723, 7.863346667, 855.4
20190723, 7.836358333, 904.1
20190723, 7.85028, 864.3
20190723, 7.845152174, 886.1
20190723, 7.84141, 910.7
20190723, 7.84134, 925.4
20190723, 7.87483, 777.4
20190723, 7.82665, 793.6
20190723, 7.84565, 790.3
20190723, 7.86127, 762.6
20190723, 7.86098, 778.4
20190723, 7.88377, 766.3
20190723, 7.86999, 766.3
20190723, 7.86313, 782.6
20190723, 7.88343, 774.6
20190723, 7.88847, 761.5
20190723, 7.87318, 760.4
20190723, 7.89388, 742.9
20190724, 7.91597, 729
20190724, 7.89739, 719.2
20190724, 7.9012, 717
20190724, 7.89391, 763.2
20190724, 7.85891, 778.7
20190724, 7.83413, 809.4
20190724, 7.82979, 828.4
20190724, 7.87003, 788.2
20190724, 7.84018, 833.1
20190724, 7.85786, 792.8
20190724, 7.8477, 825
20190724, 7.85315, 787.2
20190724, 7.84825, 797.5
20190724, 7.8455125, 750.6
20190724, 7.85861, 760.9
20190724, 7.8601875, 742.3
20190724, 7.8634375, 649.3
20190724, 7.8768875, 653.1
20190724, 7.904875, 635.8
20190724, 7.89832, 605.4
20190724, 7.9048375, 632.2
20190724, 7.8947875, 669
20190724, 7.9074125, 683
20190724, 7.868575, 697.3
20190725, 7.8716375, 637.1
20190725, 7.86535, 684.3
20190725, 7.8910125, 678.6
20190725, 7.8866125, 691.6
20190725, 7.868225, 704.6
20190725, 7.85644, 712.9
20190725, 7.85665, 735.5
20190725, 7.86882, 733.6
20190725, 7.87142, 765.4
20190725, 7.84231, 704.3
20190725, 7.83291, 784.6
20190725, 7.84531, 850.2
20190725, 7.86078, 754.8
20190725, 7.87481, 734.9
20190725, 7.87576, 700.4
20190725, 7.88063, 702.7
20190725, 7.86585, 670.9
20190725, 7.88638, 685.9
20190725, 7.89553, 667
20190725, 7.88695, 660.2
20190725, 7.90226, 692.5
20190725, 7.9035, 672.5
20190725, 7.8929, 706.7
20190725, 7.85426, 712.3
20190726, 7.85841, 746.8
20190726, 7.85576, 762.7
20190726, 7.87764, 763
20190726, 7.87684, 770.4
20190726, 7.91185, 728.7
20190726, 7.839, 767.2
20190726, 7.79165, 819.8
20190726, 7.83145, 797.5
20190726, 7.85567, 823.8
20190726, 7.87042, 809
20190726, 7.84433, 839.1
20190726, 7.86214, 819.6
20190726, 7.87766, 815.5
20190726, 7.86112, 766.1
20190726, 7.888, 757.5
20190726, 7.8928, 725.8
20190726, 7.88001, 714.4
20190726, 7.91064, 673.6
20190726, 7.92439, 638.1
20190726, 7.91026, 624.6
20190726, 7.91359, 656.2
20190726, 7.91415, 688.2
20190726, 7.90338, 679.3
20190726, 7.88818, 698
20190727, 7.89021, 694.2
20190727, 7.87185, 717.8
20190727, 7.87299, 742.5
20190727, 7.8891, 741.2
20190727, 7.88271, 762.5
20190727, 7.89467, 678.8
20190727, 7.87731, 755.9
20190727, 7.8304, 708.6
20190727, 7.82725, 757.8
20190727, 7.8529, 782.1
20190727, 7.85162, 828
20190727, 7.82886, 844.7
20190727, 7.84684, 800.3
20190727, 7.86215, 756.7
20190727, 7.84117, 763.2
20190727, 7.8625, 758.4
20190727, 7.87808, 729.7
20190727, 7.89177, 720.6
20190727, 7.93508, 653.9
20190727, 7.90318, 651.6
20190727, 7.87149, 669.1
20190727, 7.86939, 700.6
20190727, 7.89605, 731.4
20190727, 7.88999, 701.8
20190728, 7.88669, 747.9
20190728, 7.86012, 646.6
20190728, 7.83605, 693.7
20190728, 7.82985, 752.6
20190728, 7.85331, 740.9
20190728, 7.8919, 703.3
20190728, 7.87384, 772.8
20190728, 7.84419, 762.5
20190728, 7.79576, 829.3
20190728, 7.80562, 883.3
20190728, 7.84598, 822
20190728, 7.84708, 877.3
20190728, 7.84708, 866.6
20190728, 7.84112, 818.1
20190728, 7.83529, 808.9
20190728, 7.82266, 782.4
20190728, 7.8354, 756.6
20190728, 7.87714, 732.5
20190728, 7.88755, 713.8
20190728, 7.88063, 724.3
20190728, 7.92665, 640.2
20190728, 7.8821, 670.2
20190728, 7.86032, 698.7
20190728, 7.89682, 717.7
20190729, 7.82881, 767.4
20190729, 7.86829, 683.4
20190729, 7.84337, 712.6
20190729, 7.87508, 713.5
20190729, 7.85494, 744.4
20190729, 7.86082, 711.9
20190729, 7.8592, 773.9
20190729, 7.85782, 718.9
20190729, 7.85029, 667.6
20190729, 7.83623, 725.3
20190729, 7.8424, 728.9
20190729, 7.83321, 750.8
20190729, 7.85616, 804.1
20190729, 7.85156, 830.1
20190729, 7.8601, 840.9
20190729, 7.85494, 778.9
20190729, 7.85498, 761.7
20190729, 7.88642, 746
20190729, 7.89364, 731.2
20190729, 7.90354, 734.3
20190729, 7.92025, 607.1
20190729, 7.92083, 605.7
20190729, 7.87621, 650
20190729, 7.88253, 701.1
20190730, 7.86703, 725.4
20190730, 7.79679, 752.9
20190730, 7.86916, 739.9
20190730, 7.85406, 756.6
20190730, 7.86314, 769.7
20190730, 7.84217, 808.1
20190730, 7.84723, 743.5
20190730, 7.87897, 765.9
20190730, 7.87467, 742.3
20190730, 7.85441, 673.9
20190730, 7.82889, 720.8
20190730, 7.84635, 743.2
20190730, 7.83941, 787.1
20190730, 7.79123, 841.3
20190730, 7.82434, 743.8
20190730, 7.84427, 713
20190730, 7.85326, 725.2
20190730, 7.8693, 706.9
20190730, 7.89083, 704.2
20190730, 7.92815, 675.5
20190730, 7.9033, 671.5
20190730, 7.91024, 660
20190730, 7.8876, 637.2
20190730, 7.868917647, 673.7
20190731, 7.86209, 706.5
20190731, 7.87445, 732
20190731, 7.83335, 750.8
20190731, 7.79594, 768.2
20190731, 7.8332, 762.6
20190731, 7.85077, 792.4
20190731, 7.88242, 792
20190731, 7.863782353, 777.6
20190731, 7.79807, 796.1
20190731, 7.83617, 786.5
20190731, 7.83488, 768.7
20190731, 7.85924, 736.3
20190731, 7.8077, 775.3
20190731, 7.83132, 792
20190731, 7.82076, 801.1
20190731, 7.83082, 793.7
20190731, 7.80195, 788.8
20190731, 7.83872, 764.4
20190731, 7.84564, 752.2
20190731, 7.876723529, 714.4
20190731, 7.92543, 698.8
20190731, 7.9033, 602.3
20190731, 7.893505882, 631.5
20190731, 7.863723529, 661.4
20190801, 7.838423529, 700.2
20190801, 7.847011765, 718.3
20190801, 7.847423529, 704.3
20190801, 7.782552941, 757.9
20190801, 7.791675, 767.4
20190801, 7.822594118, 783.6
20190801, 7.800129412, 711.4
20190801, 7.803817647, 738.6
20190801, 7.795788235, 802.6
20190801, 7.806, 809
20190801, 7.828223529, 737.6
20190801, 7.807876471, 745.6
20190801, 7.841847059, 753.6
20190801, 7.790441176, 694.4
20190801, 7.813205882, 733.6
20190801, 7.822558824, 751.2
20190801, 7.834470588, 761.8
20190801, 7.843252941, 764.5
20190801, 7.843875, 765.4
20190801, 7.853223529, 784.7
20190801, 7.885129412, 769.3
20190801, 7.892388235, 718.4
20190801, 7.924447059, 650.6
20190801, 7.889982353, 640.9
20190802, 7.895741176, 658.2
20190802, 7.8266, 710
20190802, 7.801864706, 743.6
20190802, 7.805058824, 735.5
20190802, 7.819541176, 757.7
20190802, 7.804835294, 706.7
20190802, 7.835376471, 738.9
20190802, 7.8525, 803.6
20190802, 7.853476471, 747.3
20190802, 7.836252941, 696.3
20190802, 7.853835294, 685.7
20190802, 7.846688235, 710
20190802, 7.830923529, 704.4
20190802, 7.815994118, 752.1
20190802, 7.816105882, 744.5
20190802, 7.847423529, 742.3
20190802, 7.861911765, 721.3
20190802, 7.817111765, 764.7
20190802, 7.872741176, 649
20190802, 7.86012, 670.8
20190802, 7.866529412, 660.4
20190802, 7.904622222, 612.4
20190802, 7.915825, 615.4
20190802, 7.9010875, 629.6
20190803, 7.87355, 629.6
20190803, 7.859673333, 670.8
20190803, 7.8423125, 709.4
20190803, 7.8427375, 723.1
20190803, 7.8463125, 745.7
20190803, 7.8126, 809.1
20190803, 7.8431375, 682.3
