yyyymmdd, pH (Total scale), µatm
20200515, 7.775216667, 690.7
20200515, 7.794916667, 713.1
20200515, 7.742926667, 687.5
20200515, 7.78083, 671.9
20200515, 7.790226667, 655.4
20200515, 7.853473333, 647.5
20200515, 7.928003333, 593.6
20200515, 7.887656667, 581.4
20200515, 7.90125, 568.6
20200515, 7.896096667, 559.3
20200515, 7.887713333, 547.2
20200515, 7.917636667, 589.5
20200515, 7.900996667, 619.1
20200515, 7.872366667, 606.7
20200515, 7.852403333, 634.6
20200516, 7.824436667, 662.4
20200516, 7.79547, 666.4
20200516, 7.78523, 667.7
20200516, 7.917796667, 583.4
20200516, 7.91352, 616.6
20200516, 7.88622, 669.6
20200516, 7.817573333, 647
20200516, 7.840066667, 666.6
20200516, 7.807933333, 663.1
20200516, 7.81766, 678.1
20200516, 7.823676667, 664.8
20200516, 7.829446667, 678.3
20200516, 7.79396, 678.3
20200516, 7.83981, 659.5
20200516, 7.89982, 584.6
20200516, 7.892416667, 533.9
20200516, 7.908193333, 485.7
20200516, 7.923293333, 504.5
20200516, 7.903406667, 547.1
20200516, 7.88987, 546
20200516, 7.8996, 589.3
20200516, 7.879903333, 576.7
20200516, 7.90157, 614.2
20200517, 7.88445, 609.8
20200517, 7.87999, 649.4
20200517, 7.862123333, 638
20200517, 7.87418, 670.4
20200517, 7.893236667, 687.2
20200517, 7.892083333, 692.8
20200517, 7.899346667, 715.1
20200517, 7.899703333, 730.9
20200517, 7.869006667, 762.1
20200517, 7.837013333, 699.5
20200517, 7.83041, 714.9
20200517, 7.836066667, 719.8
20200517, 7.819383333, 707
20200517, 7.80025, 666
20200517, 7.791566667, 672.8
20200517, 7.844073333, 613.5
20200517, 7.887006667, 598.4
20200517, 7.936843333, 547.6
20200517, 7.982803333, 463.7
20200517, 8.007183333, 486.4
20200517, 7.99012, 497.7
20200517, 7.969866667, 535.2
20200517, 7.944986667, 587.2
20200517, 7.90759, 585.2
20200518, 7.93485, 621.1
20200518, 7.90134, 614.6
20200518, 7.86996, 635.7
20200518, 7.846903333, 630.7
20200518, 7.847216667, 672.1
20200518, 7.948803333, 621.6
20200518, 7.904253333, 656.2
20200518, 7.84589, 639.5
20200518, 7.866273333, 658.2
20200518, 7.859903333, 646.2
20200518, 7.863503333, 661.1
20200518, 7.86016, 664.4
20200518, 7.851986667, 657.1
20200518, 7.835223333, 637.1
20200518, 7.847996667, 632.5
20200518, 7.85893, 641
20200518, 7.851596667, 631.3
20200518, 7.904936667, 614.1
20200518, 7.91878, 577.5
20200518, 7.938423333, 586
20200518, 7.926163333, 555.9
20200518, 7.953626667, 532.3
20200518, 7.964733333, 579.7
20200518, 7.946613333, 588.3
20200519, 7.94255, 594.5
20200519, 7.925703333, 604.3
20200519, 7.881493333, 649.1
20200519, 7.846426667, 646.1
20200519, 7.889936667, 642.8
20200519, 7.88421, 571.6
20200519, 7.954283333, 621.7
20200519, 7.91811, 640
20200519, 7.877853333, 648.6
20200519, 7.84499, 598.3
20200519, 7.858043333, 612.2
20200519, 7.85732, 574.9
20200519, 7.86497, 582.1
20200519, 7.89222, 619.9
20200519, 7.8891, 620.5
20200519, 7.8863, 634.6
20200519, 7.88018, 620.9
20200519, 7.869026667, 642.9
20200519, 7.862986667, 593.9
20200519, 7.92476, 460
20200519, 7.969493333, 552.8
20200519, 7.94947, 535.6
20200519, 7.926566667, 524.8
20200519, 7.93351, 575.4
20200520, 7.937523333, 606.4
20200520, 7.92712, 605.7
20200520, 7.89707, 614.5
20200520, 7.879756667, 633.6
20200520, 7.878463333, 655.5
20200520, 7.867493333, 638.7
20200520, 7.941236667, 596.6
20200520, 7.89982, 625.6
20200520, 7.87703, 566.3
20200520, 7.890076667, 556.2
20200520, 7.905113333, 586.4
20200520, 7.908716667, 581.9
20200520, 7.910666667, 594.8
20200520, 7.88472, 583.5
20200520, 7.919843333, 572.7
20200520, 7.94219, 563.5
20200520, 7.927246667, 577.6
20200520, 7.925803333, 569.7
20200520, 7.930956667, 508.7
20200520, 7.958533333, 481.7
20200520, 7.97168, 471.4
20200520, 7.969806667, 462.9
20200520, 7.97687, 524.3
20200521, 7.953183333, 543.2
20200521, 7.959256667, 585.9
20200521, 7.93739, 600.6
20200521, 7.91209, 604.2
20200521, 7.896763333, 597.7
20200521, 7.905006667, 629.9
20200521, 7.898806667, 611.5
20200521, 7.907643333, 623.3
20200521, 7.96911, 622.5
20200521, 7.934373333, 581.7
20200521, 7.92221, 571.8
20200521, 7.911596667, 576
20200521, 7.910346667, 570.2
20200521, 7.903886667, 580.7
20200521, 7.896676667, 600
20200521, 7.89054, 587.8
20200521, 7.883916667, 592.2
20200521, 7.89433, 588.1
20200521, 7.88976, 595.1
20200521, 7.885006667, 554.2
20200521, 7.913816667, 486.1
20200521, 7.9697, 490.7
20200521, 7.976866667, 509.1
20200521, 7.96276, 562.5
20200522, 7.940083333, 595.3
20200522, 7.930386667, 629.6
20200522, 7.93257, 636.5
20200522, 7.94706, 667.7
20200522, 7.930906667, 643.5
20200522, 7.917663333, 641.9
20200522, 7.90724, 664.4
20200522, 7.895563333, 676
20200522, 7.97399, 635.5
20200522, 7.92267, 650.1
20200522, 7.92373, 611.7
20200522, 7.897113333, 575.9
20200522, 7.90045, 604
20200522, 7.89109, 601.6
20200522, 7.892213333, 637
20200522, 7.868263333, 645.1
20200522, 7.85451, 634.6
20200522, 7.851453333, 632.5
20200522, 7.862306667, 607.3
20200522, 7.872206667, 592.2
20200522, 7.907503333, 529.6
20200522, 7.93627, 507.7
20200522, 7.955843333, 488.4
20200522, 7.95934, 559.1
20200523, 7.933496667, 551.4
20200523, 7.93334, 605
20200523, 7.889583333, 660.4
20200523, 7.866806667, 679.6
20200523, 7.853756667, 714.9
20200523, 7.816393333, 684.3
20200523, 7.82819, 690.3
20200523, 7.837033333, 712.6
20200523, 7.960893333, 673.8
20200523, 7.90065, 656.8
20200523, 7.867906667, 670.6
20200523, 7.860323333, 619.2
20200523, 7.842703333, 622
20200523, 7.85913, 649.9
20200523, 7.864016667, 672.2
20200523, 7.853136667, 647.5
20200523, 7.877806667, 648.1
20200523, 7.89438, 663
20200523, 7.898153333, 658.4
20200523, 7.886775, 601.1
20200523, 7.926946667, 633.7
20200523, 7.933006667, 614.4
20200523, 7.929416667, 619.8
20200524, 7.927006667, 640.7
20200524, 7.908606667, 707.7
20200524, 7.894113333, 737
20200524, 7.86843, 765.6
20200524, 7.83276, 762.3
20200524, 7.8269, 757.1
20200524, 7.832825, 768.6
20200524, 7.8197, 808.6
20200524, 7.953075, 680.8
20200524, 7.9245, 705.8
20200524, 7.8923, 664.4
20200524, 7.868775, 698.5
20200524, 7.847075, 713.2
20200524, 7.815375, 712.4
20200524, 7.828725, 676.9
20200524, 7.846575, 700.9
20200524, 7.83525, 675.3
20200524, 7.8028, 681.3
20200524, 7.861875, 696
20200524, 7.87065, 639.6
20200524, 7.875425, 639.4
20200524, 7.903825, 638.6
20200524, 7.941775, 583.5
20200524, 7.95975, 663.5
20200525, 7.921075, 679.4
20200525, 7.90015, 683.2
20200525, 7.865125, 719.2
20200525, 7.843525, 761.5
20200525, 7.83955, 743.3
20200525, 7.85375, 728.1
20200525, 7.85545, 723.9
20200525, 7.845913333, 708.1
20200525, 7.86668, 742.2
20200525, 7.873603333, 717.7
20200525, 7.899036667, 663.6
20200525, 7.898433333, 676.3
20200525, 7.882196667, 601.8
20200525, 7.861075, 665.8
20200525, 7.858475, 666.4
20200525, 7.839475, 664.5
20200525, 7.845625, 670.8
20200525, 7.8486, 670.7
20200525, 7.885325, 663.4
20200525, 7.899125, 670.2
20200525, 7.874875, 704.5
20200525, 7.869075, 693.7
20200525, 7.872925, 664.9
20200525, 7.9257, 701.6
20200526, 7.916213333, 753.9
20200526, 7.898575, 759.8
20200526, 7.840375, 781.7
20200526, 7.81155, 773.6
20200526, 7.83215, 804.3
20200526, 7.833075, 782.3
20200526, 7.868775, 765.9
20200526, 7.862, 729.2
20200526, 7.875975, 747.4
20200526, 7.869775, 737.6
20200526, 7.860925, 733.1
20200526, 7.829425, 683.4
20200526, 7.879275, 659.2
20200526, 7.854075, 660.2
20200526, 7.849975, 691.8
20200526, 7.833875, 689.4
20200526, 7.8392, 718.7
20200526, 7.83125, 707.1
20200526, 7.840325, 713.4
20200526, 7.8599, 698.9
20200526, 7.88565, 682.3
20200526, 7.86625, 668.1
20200526, 7.86945, 652.3
20200526, 7.905625, 663.8
20200527, 7.935475, 706.9
20200527, 7.9166, 720.9
20200527, 7.891525, 829.7
20200527, 7.849125, 777.6
20200527, 7.846693333, 817.6
20200527, 7.8339, 812.3
20200527, 7.825025, 794
20200527, 7.866625, 790
20200527, 7.85375, 748
20200527, 7.83519, 754.8
20200527, 7.88065, 776
20200527, 7.84785, 763.8
20200527, 7.834873333, 741.9
20200527, 7.834573333, 707.2
20200527, 7.842823333, 734.7
20200527, 7.851943333, 745.8
20200527, 7.834546667, 734.5
20200527, 7.854256667, 829.5
20200527, 7.83468, 799.1
20200527, 7.87244, 798.4
20200527, 7.86585, 776.1
20200527, 7.86465, 783.2
20200527, 7.84123, 756.8
20200528, 7.866063333, 747.2
20200528, 7.888546667, 787.5
20200528, 7.87621, 967.7
20200528, 7.84585, 934.6
20200528, 7.82745, 962
20200528, 7.811693333, 1020.6
20200528, 7.830083333, 1016
20200528, 7.80846, 963
20200528, 7.83326, 911.4
20200528, 7.84278, 885.4
20200528, 7.835406667, 912.2
20200528, 7.82139, 877.5
20200528, 7.822503333, 865.2
20200528, 7.90895, 851.2
20200528, 7.857613333, 896
20200528, 7.83003, 821.3
20200528, 7.870193333, 800.9
20200528, 7.852816667, 856.1
20200528, 7.827303333, 876.6
20200528, 7.84543, 910.6
20200528, 7.85957, 928.4
20200528, 7.856133333, 907.9
20200528, 7.8622, 858.9
20200528, 7.866146667, 895
20200529, 7.845243333, 906.1
20200529, 7.842553333, 971.6
20200529, 7.836356667, 1010.5
20200529, 7.82238, 1088.3
20200529, 7.805776667, 1097.7
20200529, 7.812096667, 1114
20200529, 7.833273333, 1127
20200529, 7.807806667, 1192.7
20200529, 7.836026667, 1054.6
20200529, 7.860766667, 1058.6
20200529, 7.836213333, 983.4
20200529, 7.817173333, 983.8
20200529, 7.80964, 1021.4
20200529, 7.81118, 963.9
20200529, 7.8203, 931.8
20200529, 7.82472, 918.7
20200529, 7.828603333, 896.8
20200529, 7.85419, 921.8
20200529, 7.857313333, 928.2
20200529, 7.8739, 953.5
20200529, 7.86642, 995.5
20200529, 7.848766667, 943.8
20200529, 7.85007, 978.6
20200529, 7.834556667, 922.7
20200530, 7.836453333, 921.3
20200530, 7.842306667, 926.7
20200530, 7.83549, 997.6
20200530, 7.82894, 1044.2
20200530, 7.81916, 1017.1
20200530, 7.823396667, 1052.6
20200530, 7.83459, 1084.4
20200530, 7.8311, 1091.2
20200530, 7.832316667, 1107.3
20200530, 7.82773, 994.5
20200530, 7.836666667, 931.3
20200530, 7.858506667, 929.8
20200530, 7.853613333, 968.3
20200530, 7.84591, 904.2
20200530, 7.85319, 836.3
20200530, 7.891496667, 858.3
20200530, 7.85907, 850.2
20200530, 7.83196, 815.6
20200530, 7.834393333, 889
20200530, 7.821853333, 990.1
20200530, 7.799603333, 967.3
20200530, 7.817226667, 927.5
20200530, 7.825463333, 921.9
20200531, 7.82134, 952.8
20200531, 7.829426667, 1113.4
20200531, 7.78155, 1107.1
20200531, 7.812, 1111.7
20200531, 7.77411, 1176
20200531, 7.75405, 1111.7
20200531, 7.77123, 1064.5
20200531, 7.79181, 1072.4
20200531, 7.805710345, 1048.2
20200531, 7.828583333, 1138.9
20200531, 7.800633333, 1036.7
20200531, 7.815473333, 999.5
20200531, 7.80692, 1057.7
20200531, 7.791616667, 927.6
20200531, 7.8205, 836.8
20200531, 7.888958621, 806.9
20200531, 7.881856667, 824.6
20200531, 7.86867931, 813.7
20200531, 7.838089655, 781.7
20200531, 7.850782759, 854
20200531, 7.82141, 920.3
20200531, 7.810865517, 903.2
20200531, 7.821589655, 940.2
20200531, 7.809317241, 943.6
20200601, 7.830013793, 942.8
20200601, 7.81699, 1012.9
20200601, 7.79348, 1088.4
20200601, 7.777758621, 1108.5
20200601, 7.854348276, 1115.5
20200601, 7.822158621, 1164.8
20200601, 7.797093103, 1215.6
20200601, 7.789131034, 1273.6
20200601, 7.758438462, 1198.8
20200601, 7.7082, 1212.7
20200601, 7.732431034, 1104
20200601, 7.774041379, 1041.1
20200601, 7.78816, 978.2
20200601, 7.756455172, 978.4
20200601, 7.726413793, 967.5
20200601, 7.814506897, 961
20200601, 7.80868, 752.6
20200601, 7.908048276, 744
20200601, 7.874110345, 750.6
20200601, 7.842355172, 754.7
20200601, 7.83253, 838
20200601, 7.825548276, 884.8
20200601, 7.830596552, 913
20200601, 7.831444828, 973.8
20200602, 7.81645, 960.6
20200602, 7.815534783, 997.9
20200602, 7.802817391, 1030.4
20200602, 7.792727586, 1040.8
20200602, 7.806115385, 1073.1
20200602, 7.839065517, 1068.2
20200602, 7.8381375, 1097.2
20200602, 7.821569565, 1074.8
20200602, 7.839843478, 1074.3
20200602, 7.786585714, 985.1
20200602, 7.775671429, 1057
20200602, 7.740171429, 1014.4
20200602, 7.7299, 995.2
20200602, 7.754728571, 955.2
20200602, 7.767742857, 955.1
20200602, 7.773442857, 963.2
20200602, 7.801028571, 897.2
20200602, 7.814414286, 878.1
20200602, 7.846914286, 824.5
20200602, 7.862785714, 756.8
20200602, 7.860614286, 824.7
20200602, 7.863885714, 866.3
20200602, 7.840528571, 917.6
20200602, 7.817657143, 948.8
20200603, 7.790414286, 977.2
20200603, 7.799814286, 1049.3
20200603, 7.792114286, 981.3
20200603, 7.774614286, 998.6
20200603, 7.800528571, 1051.4
20200603, 7.810271429, 1110
20200603, 7.808614286, 1128.2
20200603, 7.823628571, 1146.7
20200603, 7.826242857, 1119.2
20200603, 7.800728571, 1085.8
20200603, 7.719628571, 977.8
20200603, 7.749671429, 1006.3
20200603, 7.766, 1000.2
20200603, 7.771128571, 929.7
20200603, 7.7618, 918.6
20200603, 7.7487, 952
20200603, 7.785971429, 956.2
20200603, 7.842514286, 818.8
20200603, 7.899428571, 781.3
20200603, 7.888057143, 889
20200603, 7.850385714, 862.5
20200603, 7.852171429, 906.3
20200603, 7.829957143, 986.6
20200604, 7.802628571, 976.1
20200604, 7.825685714, 1016
20200604, 7.856271429, 1012.1
20200604, 7.801557143, 996.3
20200604, 7.783442857, 992.4
20200604, 7.770528571, 1023.2
20200604, 7.796014286, 1061
20200604, 7.868157143, 1053.9
20200604, 7.8335, 1114.5
20200604, 7.815157143, 1081.2
20200604, 7.814871429, 1051.6
20200604, 7.7835, 1011.4
20200604, 7.776342857, 1058.5
20200604, 7.7882, 1011.4
20200604, 7.803428571, 1007.3
20200604, 7.803514286, 945.2
20200604, 7.803328571, 946.5
20200604, 7.811657143, 961.9
20200604, 7.820285714, 915.4
20200604, 7.840642857, 811.1
20200604, 7.874142857, 847.8
20200604, 7.867185714, 835.7
20200604, 7.876614286, 865.9
20200604, 7.871528571, 898.7
20200605, 7.854057143, 951.4
20200605, 7.833285714, 1001.6
20200605, 7.826271429, 1021
20200605, 7.819742857, 978
20200605, 7.803614286, 959.5
20200605, 7.830028571, 972
20200605, 7.838585714, 1024.7
20200605, 7.828142857, 1049.5
20200605, 7.829685714, 1007.1
20200605, 7.860585714, 985
20200605, 7.833557143, 907.6
20200605, 7.823285714, 890.7
20200605, 7.828914286, 913.3
20200605, 7.814157143, 919.6
20200605, 7.824157143, 918.1
20200605, 7.8473, 922.9
20200605, 7.829614286, 907.5
20200605, 7.831557143, 884.8
20200605, 7.8368, 878
20200605, 7.834014286, 855.8
20200605, 7.841242857, 772.9
20200605, 7.871557143, 661.2
20200605, 7.900728571, 723.9
20200605, 7.879142857, 786.4
20200606, 7.869785714, 835.1
20200606, 7.849528571, 889.4
20200606, 7.825642857, 890
20200606, 7.857085714, 935.9
20200606, 7.856085714, 921.3
20200606, 7.816671429, 934.7
20200606, 7.817671429, 942
20200606, 7.809028571, 999.7
20200606, 7.786714286, 1029.6
20200606, 7.847957143, 963.9
20200606, 7.818028571, 839.6
20200606, 7.8243, 870.4
20200606, 7.805642857, 871.4
20200606, 7.799571429, 873.3
20200606, 7.800514286, 895.6
20200606, 7.798771429, 912.4
20200606, 7.811585714, 915.3
20200606, 7.825114286, 857.1
20200606, 7.838285714, 890
20200606, 7.829414286, 868.5
20200606, 7.8696, 894.4
20200606, 7.884, 885.7
20200606, 7.863857143, 810
20200607, 7.814942857, 851
20200607, 7.816871429, 894.2
20200607, 7.794771429, 975.3
20200607, 7.778028571, 960.7
20200607, 7.816085714, 958.3
20200607, 7.827671429, 902.9
20200607, 7.846185714, 953.7
20200607, 7.840185714, 1026.6
20200607, 7.843342857, 1064.2
20200607, 7.851228571, 1029.1
20200607, 7.844928571, 967.6
20200607, 7.820085714, 830.7
20200607, 7.8194, 764.8
20200607, 7.824, 801.5
20200607, 7.818457143, 878.9
20200607, 7.815814286, 933.4
20200607, 7.789385714, 937.9
20200607, 7.802414286, 972.5
20200607, 7.795171429, 930.5
20200607, 7.8081, 986.4
20200607, 7.812671429, 988.6
20200607, 7.829171429, 947.2
20200607, 7.840371429, 837.6
20200607, 7.866285714, 782.4
20200608, 7.852271429, 898.7
20200608, 7.8359, 963.2
20200608, 7.831014286, 1047.2
20200608, 7.794971429, 1065.8
20200608, 7.802857143, 1049.9
20200608, 7.836785714, 1031.9
20200608, 7.829757143, 1024.5
20200608, 7.832642857, 1053.7
20200608, 7.807571429, 1121.3
20200608, 7.796214286, 1075.9
20200608, 7.8171, 984.5
20200608, 7.839714286, 880.5
20200608, 7.842471429, 839.9
20200608, 7.8369, 836.3
20200608, 7.836942857, 878.1
20200608, 7.8131, 895.9
20200608, 7.811914286, 937
20200608, 7.830071429, 979.5
20200608, 7.833957143, 971.7
20200608, 7.819614286, 928.3
20200608, 7.816485714, 959.2
20200608, 7.843828571, 965
20200608, 7.853885714, 900.2
20200608, 7.872028571, 886.3
20200609, 7.868314286, 898.6
20200609, 7.850385714, 1022.9
20200609, 7.815785714, 1109.6
20200609, 7.769814286, 1136.4
20200609, 7.776614286, 1193
20200609, 7.797157143, 1182.6
20200609, 7.8258, 1179.8
20200609, 7.797671429, 1064.3
20200609, 7.801328571, 1122.5
20200609, 7.801214286, 1134.7
20200609, 7.785471429, 1097.6
20200609, 7.789385714, 921.9
20200609, 7.826757143, 891.4
20200609, 7.820571429, 855.2
20200609, 7.837057143, 945.2
20200609, 7.807742857, 972.1
20200609, 7.8109, 1093.3
20200609, 7.816057143, 1058.5
20200609, 7.817314286, 1077.6
20200609, 7.827871429, 1034.6
20200609, 7.818971429, 1017.5
20200609, 7.828528571, 987.9
20200609, 7.8268, 961.7
20200609, 7.837128571, 899.2
20200610, 7.881257143, 991.6
20200610, 7.847442857, 1062
20200610, 7.824471429, 1133.6
20200610, 7.801928571, 1169.1
20200610, 7.772228571, 1228.4
20200610, 7.763614286, 1298.7
20200610, 7.768185714, 1247
20200610, 7.748257143, 1276.7
20200610, 7.732128571, 1239.2
20200610, 7.734385714, 1147.2
20200610, 7.753342857, 1121.5
20200610, 7.8198, 1102.2
20200610, 7.840271429, 940.7
20200610, 7.820928571, 991.6
20200610, 7.796428571, 1000.4
20200610, 7.805171429, 1001
20200610, 7.793428571, 1050.8
20200610, 7.794185714, 1055.1
20200610, 7.801242857, 1122
20200610, 7.800285714, 1115.6
20200610, 7.7892, 1057
20200610, 7.784057143, 1090.2
20200610, 7.801828571, 1105.9
20200611, 7.862685714, 1080.3
20200611, 7.856471429, 1123.1
20200611, 7.874314286, 1167.6
20200611, 7.850571429, 1229.4
20200611, 7.808228571, 1241.3
20200611, 7.765428571, 1256.6
20200611, 7.733528571, 1311.2
20200611, 7.735157143, 1250.3
20200611, 7.743242105, 1160.7
20200611, 7.769928571, 1152.7
20200611, 7.7729, 1157.4
20200611, 7.772657143, 1150.9
20200611, 7.781213333, 1147.3
20200611, 7.790028571, 1049.5
20200611, 7.820285714, 1135.3
20200611, 7.819457143, 1052.6
20200611, 7.815242857, 1100.7
20200611, 7.817152174, 1129.2
20200611, 7.810228571, 1180.2
20200611, 7.807142857, 1186.8
20200611, 7.808842857, 1187.2
20200611, 7.791946667, 1120.2
20200611, 7.805946667, 1098.9
20200611, 7.813773333, 1100.8
20200612, 7.82908, 1124
20200612, 7.818636667, 1181.1
20200612, 7.796506667, 1264.9
20200612, 7.79862, 1256.2
20200612, 7.780083333, 1291.5
20200612, 7.793503333, 1317.3
20200612, 7.79037, 1384.8
20200612, 7.793706667, 1404
20200612, 7.795476667, 1345.4
20200612, 7.80725, 1296.8
20200612, 7.819616667, 1192.8
20200612, 7.814596667, 1183.1
20200612, 7.81009, 1141
20200612, 7.89652, 1182.1
20200612, 7.83554, 1097.6
